"Date","Effective Tax Rate","Earnings Before Interest and Taxes","symbol"
2002-12-31,0.31859,2374,"CMA"
2005-12-31,0.32682,2116,"CMA"
2006-12-31,0.30612,2265,"CMA"
2007-12-31,0.30847,2414,"CMA"
2008-12-31,0.21691,2235,"CMA"
2009-12-31,0,1886,"CMA"
2010-12-31,0.1746,1608,"CMA"
2011-12-31,0.2585,1536,"CMA"
2000-03-30,0.33687,1238.8,"CSC"
2001-03-30,0.30895,1302.8712,"CSC"
2002-03-30,0.30737,1496.9203,"CSC"
2003-03-30,0.28025,751.1,"CSC"
2004-03-30,0.30613,1910.9274,"CSC"
2005-03-30,0.30612,884.8692,"CSC"
2006-03-30,0.30398,961.8,"CSC"
2007-03-30,0.29498,1048.8,"CSC"
2008-03-30,0.39201,1173.6,"CSC"
2009-03-30,0.337,1210.9,"CSC"
2010-03-30,0.19653,1243,"CSC"
2011-03-30,0.25103,1079,"CSC"
2012-03-30,0,178,"CSC"
2000-05-08,0.24018,1828.2,"CAG"
2001-05-08,0.38185,2121.1476,"CAG"
2002-05-08,0.38161,2292.9805,"CAG"
2003-05-08,0.34167,1514.5,"CAG"
2004-05-08,0.30861,1735.391,"CAG"
2005-05-08,0.3918,1308.2699,"CAG"
2006-05-08,0.32416,872.6,"CAG"
2007-05-08,0.36384,1230.7,"CAG"
2008-05-08,0.32634,949.5,"CAG"
2009-05-08,0.33552,1191.2,"CAG"
2010-05-08,0.32443,1276.5,"CAG"
2011-05-08,0.36553,1337.2,"CAG"
2012-05-08,0.2114,1130,"CAG"
1999-12-31,0.35012,46.4,"COP"
2001-12-31,0.50189,5073.9658,"COP"
2002-12-31,0.48969,3099.1,"COP"
2003-12-31,0.39781,12722.3316,"COP"
2004-12-31,0.436,13072.9924,"COP"
2005-12-31,0.42073,20535,"COP"
2006-12-31,0.45117,43744,"COP"
2007-12-31,0.48904,41714,"COP"
2008-12-31,0.45813,-7928,"COP"
2009-12-31,0.50797,7822,"COP"
2010-12-31,0.42195,30835,"COP"
2011-12-31,0.4565,37098,"COP"
2000-12-31,0.236,186.3464,"CNX"
2001-12-31,0.236,186.2839,"CNX"
2002-12-31,0.236,-57,"CNX"
2003-12-31,0.236,186.3464,"CNX"
2004-12-31,0,312.1478,"CNX"
2005-12-31,0.19616,249,"CNX"
2006-12-31,0.25626,402.9,"CNX"
2007-12-31,0.28647,287.6,"CNX"
2008-12-31,0.32948,539.9,"CNX"
2009-12-31,0.28059,706.6,"CNX"
2010-12-31,0.2407,730.8,"CNX"
2011-12-31,0.2497,1030,"CNX"
1999-12-31,0.34298,1918.8,"ED"
2000-12-31,0.34761,1920.23304,"ED"
2001-12-31,0.40034,2118.2275,"ED"
2002-12-31,0.36854,1476.3,"ED"
2003-12-31,0.33714,1911.3515,"ED"
2004-12-31,0.34272,1243.4962,"ED"
2005-12-31,0.3361,1514,"ED"
2006-12-31,0.35208,1665,"ED"
2007-12-31,0.32565,1862,"ED"
2008-12-31,0.34979,3023,"ED"
2009-12-31,0.34193,1899,"ED"
2010-12-31,0.36041,2120,"ED"
2011-12-31,0.361,2239,"ED"
2000-02-28,0.4012,305.3,"STZ"
2001-02-28,0.4,341.29008,"STZ"
2002-02-28,0.4,427.8985,"STZ"
2003-02-28,0.393,409.7,"STZ"
2004-02-28,0.36,640.1425,"STZ"
2005-02-28,0.36,626.7264,"STZ"
2006-02-28,0.31841,746.7,"STZ"
2007-02-28,0.37998,755.1,"STZ"
2008-02-28,0.40818,474.2,"STZ"
2009-02-28,0.26682,605.4,"STZ"
2010-02-28,0.33606,614.2,"STZ"
2011-02-28,0,549.2,"STZ"
2012-02-28,0.1653,541,"STZ"
1999-12-31,0.36001,725.1,"CBE"
2000-12-31,0.35006,824.63551,"CBE"
2001-12-31,0.17415,661.6071,"CBE"
2002-12-31,0.23739,393.8,"CBE"
2003-12-31,0.20828,513.361,"CBE"
2004-12-31,0.207,496.495,"CBE"
2005-12-31,0.2099,559.8,"CBE"
2006-12-31,0.25228,699.2,"CBE"
2007-12-31,0.16209,844.1,"CBE"
2008-12-31,0.26643,930,"CBE"
2009-12-31,0.14315,574,"CBE"
2010-12-31,0.19058,564.7,"CBE"
1999-12-31,0.27274,1052.7,"GLW"
2000-12-31,0.32237,2074.28812,"GLW"
2001-12-31,0.41509,805.0112,"GLW"
2002-12-31,0,-597,"GLW"
2003-12-31,0,385.941,"GLW"
2004-12-31,0.34021,406.9702,"GLW"
2005-12-31,0.18318,772,"GLW"
2006-12-31,0.14453,898,"GLW"
2007-12-31,0.10421,1262,"GLW"
2008-12-31,0.13115,1278,"GLW"
2009-12-31,0.03116,639,"GLW"
2010-12-31,0.02992,1425,"GLW"
2011-12-31,0.1288,1847,"GLW"
2000-09-02,0.4,1291.8,"COST"
2001-09-02,0.4,1294.4484,"COST"
2002-09-02,0.385,1473.3627,"COST"
2003-09-02,0.385,1131.5,"COST"
2004-09-02,0.37,1828.066,"COST"
2005-09-02,0.37,1387.366,"COST"
2006-09-02,0.35466,1458.3,"COST"
2007-09-02,0.3668,1677.3,"COST"
2008-09-02,0.35831,2026.4,"COST"
2009-09-02,0.35831,2026.4,"COST"
2010-09-02,0.36671,1832.4,"COST"
2011-09-02,0.36097,2069,"COST"
2012-09-02,0.3529,2439,"COST"
2000-12-31,0.40306,81.01239,"CVH"
2001-12-31,0.37981,117.0146,"CVH"
2002-12-31,0.355,200.6,"CVH"
2003-12-31,0.36361,384.5765,"CVH"
2004-12-31,0.3603,496.6016,"CVH"
2005-12-31,0.3725,791.8,"CVH"
2006-12-31,0.37519,841,"CVH"
2007-12-31,0.37068,1026.4,"CVH"
2008-12-31,0.36958,619.4,"CVH"
2009-12-31,0.37502,501.9,"CVH"
2010-12-31,0.36109,967.3,"CVH"
2011-12-31,0.4242,868,"CVH"
2001-09-30,0,235.06023,"COV"
2007-09-30,0.26378,2026,"COV"
2008-09-30,0.28211,1946,"COV"
2009-09-30,0.2631,2077,"COV"
2010-09-30,0.2631,2077,"COV"
2011-09-30,0.15025,2497.7,"COV"
2012-09-30,0.1503,2498,"COV"
2000-12-31,0,244.03428,"CCI"
2001-12-31,0,310.7314,"CCI"
2002-12-31,0,46.4,"CCI"
2003-12-31,0,391.4702,"CCI"
2004-12-31,0,-18.6463,"CCI"
2005-12-31,0,34,"CCI"
2006-12-31,0,125.5,"CCI"
2007-12-31,0,193.7,"CCI"
2008-12-31,0,311.9,"CCI"
2009-12-31,0,453.3,"CCI"
2010-12-31,0,591.1,"CCI"
2011-12-31,0.0464,692,"CCI"
1999-12-28,0.35496,1641,"CSX"
2000-12-28,0.32852,1404.7565,"CSX"
2001-12-28,0.35039,1639.0309,"CSX"
2002-12-28,0.35408,1127,"CSX"
2003-12-28,0.33712,1620.944,"CSX"
2004-12-28,0.32948,1071.292,"CSX"
2005-12-28,0.37052,1550,"CSX"
2006-12-28,0.37219,1970,"CSX"
2007-12-28,0.35748,2229,"CSX"
2008-12-28,0.36985,2768,"CSX"
2009-12-28,0.35434,2285,"CSX"
2010-12-28,0.39092,3101,"CSX"
2011-12-28,0.3691,3418,"CSX"
1999-12-31,0.3775,13.6,"CMI"
2002-12-31,0,108,"CMI"
2003-12-31,0.13187,316.0592,"CMI"
2004-12-31,0.12963,424.135,"CMI"
2005-12-31,0.27068,894,"CMI"
2006-12-31,0.32502,1131,"CMI"
2007-12-31,0.32592,931,"CMI"
2008-12-31,0.29412,1068,"CMI"
2009-12-31,0.2571,568,"CMI"
2010-12-31,0.30798,1267,"CMI"
2011-12-31,0.2762,2133,"CMI"
1999-12-31,0.40998,1413.4,"CVS"
2000-12-31,0.40002,1600.97375,"CVS"
2001-12-31,0.39405,1434.7928,"CVS"
2002-12-31,0.37998,1209.4,"CVS"
2003-12-31,0.38401,1765.4432,"CVS"
2004-12-31,0.34202,1455.1163,"CVS"
2005-12-31,0.38601,2019.5,"CVS"
2006-12-31,0.38538,2401.4,"CVS"
2007-12-31,0.395,4793.3,"CVS"
2008-12-31,0.396,6451.2,"CVS"
2009-12-31,0.40044,6868,"CVS"
2010-12-31,0.38904,6592,"CVS"
2011-12-31,0.393,6782,"CVS"
2000-09-30,0.38,341.2,"DHI"
2001-09-30,0.375,480.3029,"DHI"
2002-09-30,0.375,692.6844,"DHI"
2003-09-30,0.37911,1007,"DHI"
2004-09-30,0.38398,1613.111,"DHI"
2005-09-30,0.38178,2349.7792,"DHI"
2006-09-30,0.37935,1974.2,"DHI"
2007-09-30,0,-970.3793,"DHI"
2008-09-30,0,-2609.9546,"DHI"
2009-09-30,0,-482.1685,"DHI"
2010-09-30,0,173.4,"DHI"
2011-09-30,0,57.2,"DHI"
2012-09-30,0.0766,247,"DHI"
1999-12-31,0.39095,572.6,"DHR"
2000-12-31,0.38,701.91524,"DHR"
2001-12-31,0.375,685.4167,"DHR"
2002-12-31,0.33968,694.8,"DHR"
2003-12-31,0.32646,979.3715,"DHR"
2004-12-31,0.29471,1113.498,"DHR"
2005-12-31,0.27271,1269.2,"DHR"
2006-12-31,0.2336,1501.6,"DHR"
2007-12-31,0.25844,1774.8,"DHR"
2008-12-31,0.24678,2006.4,"DHR"
2009-12-31,0.19168,1523.2,"DHR"
2010-12-31,0.23465,2143.6,"DHR"
2011-12-31,0.2485,2704,"DHR"
2000-05-27,0.35403,420.8,"DRI"
2001-05-27,0.34599,478.92492,"DRI"
2002-05-27,0.34521,563.1693,"DRI"
2003-05-27,0.3321,390,"DRI"
2004-05-27,0.33223,635.4318,"DRI"
2005-05-27,0.31447,471.3696,"DRI"
2006-05-27,0.29911,535.4,"DRI"
2007-05-27,0.28956,573.3,"DRI"
2008-05-27,0.26463,634.4,"DRI"
2009-05-27,0.27264,631.9,"DRI"
2010-05-27,0.248,644.7,"DRI"
2011-05-27,0.26081,745.9,"DRI"
2012-05-27,0.2531,740,"DRI"
1999-12-31,0,188.3,"DVA"
2000-12-31,0.62223,290.86891,"DVA"
2001-12-31,0.43419,423.2036,"DVA"
2002-12-31,0.40945,390.9,"DVA"
2003-12-31,0.40801,570.8428,"DVA"
2004-12-31,0.39117,551.3914,"DVA"
2005-12-31,0.37353,666.2,"DVA"
2006-12-31,0.3918,700.4,"DVA"
2007-12-31,0.39153,794.9,"DVA"
2008-12-31,0.38608,1014.5,"DVA"
2009-12-31,0.36726,1099.6,"DVA"
2010-12-31,0.35333,1159.3,"DVA"
2011-12-31,0.3537,1146,"DVA"
1999-12-31,0.38796,336.3,"DF"
2000-12-31,0.37171,523.8233,"DF"
2001-12-31,0.35828,541.584,"DF"
2002-12-31,0.379,681.7,"DF"
2003-12-31,0.37892,901.0093,"DF"
2004-12-31,0.38124,695.3133,"DF"
2005-12-31,0.37918,648.8,"DF"
2006-12-31,0.385,650.7,"DF"
2007-12-31,0.3917,553.6,"DF"
2008-12-31,0.3832,608.7,"DF"
2009-12-31,0.38092,682.4,"DF"
2010-12-31,0.37862,471,"DF"
2011-12-31,0.3434,464,"DF"
1999-10-31,0.49355,366,"DE"
2000-10-31,0.38493,883.43626,"DE"
2001-10-31,2.15847,533.5984,"DE"
2002-10-31,0.57065,413.4,"DE"
2003-10-31,0.34738,1061.2535,"DE"
2004-10-31,0.33379,1832.2866,"DE"
2005-10-31,0.3414,1854.1,"DE"
2006-10-31,0.3414,1854.1,"DE"
2007-10-31,0.3631,2767.2,"DE"
2008-10-31,0.31467,1624.6,"DE"
2009-10-31,0.40962,2624.5,"DE"
2010-10-31,0.40962,2624.5,"DE"
2011-10-31,0.3343,3533,"DE"
2000-01-29,0.29679,2613,"DELL"
2001-01-29,0.29979,3007.0384,"DELL"
2002-01-29,0.28023,2509.9592,"DELL"
2003-01-29,0.29898,2844,"DELL"
2004-01-29,0.28974,3808.7036,"DELL"
2005-01-29,0.25242,4251.906,"DELL"
2006-01-29,0.23744,4789,"DELL"
2007-01-29,0.2278,3070,"DELL"
2008-01-29,0.22995,3440,"DELL"
2009-01-29,0.25451,3190,"DELL"
2010-01-29,0.292,2172,"DELL"
2011-01-29,0.21343,3433,"DELL"
2012-01-29,0.1764,4431,"DELL"
1999-12-31,0,45.9,"DNR"
2000-12-31,0,132.6663,"DNR"
2001-12-31,0.31567,200.372,"DNR"
2002-12-31,0.33449,104.7,"DNR"
2003-12-31,0.33117,226.6731,"DNR"
2004-12-31,0.32331,174.43,"DNR"
2005-12-31,0.32886,318.2,"DNR"
2006-12-31,0.3857,332.5,"DNR"
2007-12-31,0.35654,445.8,"DNR"
2008-12-31,0.3778,711.4,"DNR"
2009-12-31,0,-81.4,"DNR"
2010-12-31,0.38809,580,"DNR"
2011-12-31,0.3795,1062,"DNR"
2000-03-31,0.34855,189.2,"XRAY"
2001-03-31,0.33465,205.27686,"XRAY"
2002-03-31,0.3437,237.7646,"XRAY"
2003-03-31,0.33049,253.7,"XRAY"
2004-03-31,0.32286,317.3218,"XRAY"
2005-03-31,0.30394,302.2465,"XRAY"
2006-03-31,0.29064,305.6,"XRAY"
2007-03-31,0.30171,322.6,"XRAY"
2008-03-31,0.30451,365.4,"XRAY"
2009-03-31,0.25919,412.8,"XRAY"
2010-03-31,0.26362,392.2,"XRAY"
2011-03-31,0.25394,392,"XRAY"
2012-03-31,0.2421,425,"XRAY"
1999-12-31,0.405,490.8,"DVN"
2000-12-31,0.40659,2093.6432,"DVN"
2001-12-31,0.38894,2233.0034,"DVN"
2002-12-31,0.20779,1192,"DVN"
2003-12-31,0.22895,4434.7264,"DVN"
2004-12-31,0.33617,3703.9847,"DVN"
2005-12-31,0.35624,5237,"DVN"
2006-12-31,0.29524,4666,"DVN"
2007-12-31,0.25521,4596,"DVN"
2008-12-31,0.31232,6686,"DVN"
2009-12-31,0.25826,2724,"DVN"
2010-12-31,0.28728,4021,"DVN"
2011-12-31,0.4646,5054,"DVN"
2000-08-11,0.388,104.7,"DV"
2001-08-11,0.39763,128.35638,"DV"
2002-08-11,0.39388,144.9746,"DV"
2003-08-11,0.387,87.8,"DV"
2004-08-11,0.28633,144.7356,"DV"
2005-08-11,0.23061,43.7346,"DV"
2006-08-11,0.25103,67.7,"DV"
2007-08-11,0.25542,87.7,"DV"
2008-08-11,0.27133,166.1,"DV"
2009-08-11,0.30213,243.7,"DV"
2010-08-11,0.32145,410.9,"DV"
2011-08-11,0.33089,494.1,"DV"
2012-08-11,0.3309,494,"DV"
1999-12-31,0.35062,366.6,"DO"
2000-12-31,0.34775,202.50174,"DO"
2001-12-31,0.33345,394.8834,"DO"
2002-12-31,0.34993,51.9,"DO"
2003-12-31,0,138.1546,"DO"
2004-12-31,0,5.5666,"DO"
2005-12-31,0.26101,326.1,"DO"
2006-12-31,0.26853,940.4,"DO"
2007-12-31,0.27385,1223.5,"DO"
2008-12-31,0.29042,1914.2,"DO"
2009-12-31,0.26344,1905.1,"DO"
2010-12-31,0.28485,1380.8,"DO"
2011-12-31,0.1838,1244,"DO"
2003-12-31,0,1228.7137,"DTV"
2004-12-31,0,-425.632,"DTV"
2005-12-31,0.35998,601.5,"DTV"
2006-12-31,0.37653,2356.8,"DTV"
2007-12-31,0.39489,2486,"DTV"
2008-12-31,0.34966,2695,"DTV"
2009-12-31,0.35785,2673,"DTV"
2010-12-31,0.34206,3896,"DTV"
2011-12-31,0.3384,4629,"DTV"
1999-12-31,0.37994,79.6,"DFS"
2000-12-31,0.38014,50.05058,"DFS"
2001-12-31,0.41199,47.8868,"DFS"
2002-12-31,0.25956,41.3,"DFS"
2003-12-31,0.36001,40.7746,"DFS"
2006-12-31,0,0,"DFS"
2007-12-31,0.37318,4467.6,"DFS"
2008-12-31,0.3351,3699.1,"DFS"
2009-12-31,0.40484,3757.9,"DFS"
2010-12-31,0.39726,6288.1,"DFS"
2011-12-31,0.3658,6650,"DFS"
2006-12-31,0,-11.7,"DISCA"
2007-12-31,0,-2.2,"DISCA"
2008-12-31,0.46684,1118,"DISCA"
2009-12-31,0.45781,797,"DISCA"
2010-12-31,0.30802,1385,"DISCA"
2011-12-31,0.2726,1700,"DISCA"
2000-02-01,0.38298,191.6,"DLTR"
2001-02-01,0.38611,249.33237,"DLTR"
2002-02-01,0.38537,257.6298,"DLTR"
2003-02-01,0.385,253.9,"DLTR"
2004-02-01,0.385,395.0659,"DLTR"
2005-02-01,0.3745,293.6478,"DLTR"
2006-02-01,0.36807,283.3,"DLTR"
2007-02-01,0.36613,310.8,"DLTR"
2008-02-01,0.37054,330.3,"DLTR"
2009-02-01,0.3609,365.8,"DLTR"
2010-02-01,0.3686,512.8,"DLTR"
2011-02-01,0.36926,630,"DLTR"
2012-02-01,0.3736,782,"DLTR"
2000-05-03,0.29355,2109,"D"
2001-05-03,0.31659,3077.098,"D"
2002-05-03,0.38394,3427.9712,"D"
2003-05-03,0.33074,2885,"D"
2004-05-03,0.34866,4124.637,"D"
2005-05-03,0.35374,2941.6332,"D"
2006-05-03,0.35662,2439,"D"
2007-05-03,0.35472,3461,"D"
2008-05-03,0.33427,3179,"D"
2009-05-03,0.37134,3668,"D"
2010-05-03,0.33151,3084,"D"
2011-05-03,0.3856,3469,"D"
2012-05-03,0.3464,3144,"D"
2003-12-31,0.33549,616.5914,"RRD"
2004-12-31,0.38305,647.1685,"RRD"
2005-12-31,0.34834,878.5,"RRD"
2006-12-31,0.31396,956.8,"RRD"
2007-12-31,0.30815,1154.1,"RRD"
2008-12-31,0.32084,1144.2,"RRD"
2009-12-31,0.39446,608.4,"RRD"
2010-12-31,0.22021,713.4,"RRD"
2011-12-31,0.2517,733,"RRD"
1999-12-31,0.33588,818.7,"DOV"
2000-12-31,0.31085,1046.65566,"DOV"
2001-12-31,0.30027,518.9747,"DOV"
2002-12-31,0.21707,341.6,"DOV"
2003-12-31,0.23307,594.9128,"DOV"
2004-12-31,0.259,612.4733,"DOV"
2005-12-31,0.26711,661.7,"DOV"
2006-12-31,0.2616,928.2,"DOV"
2007-12-31,0.264,980.7,"DOV"
2008-12-31,0.2656,1029.3,"DOV"
2009-12-31,0.24353,588.1,"DOV"
2010-12-31,0.24786,1034.9,"DOV"
2011-12-31,0.2268,1213,"DOV"
1999-12-31,0.35349,3553,"DOW"
2000-12-31,0.34277,3580.0448,"DOW"
2001-12-31,0.46224,2883.9346,"DOW"
2002-12-31,0.20788,1134,"DOW"
2003-12-31,0.21645,3922.3664,"DOW"
2004-12-31,0.25832,3357.8316,"DOW"
2005-12-31,0.27326,5603,"DOW"
2006-12-31,0.14809,4771,"DOW"
2007-12-31,0.1206,3944,"DOW"
2008-12-31,0,2216,"DOW"
2009-12-31,0.00624,1748,"DOW"
2010-12-31,0.06709,3625,"DOW"
2011-12-31,0.1666,4522,"DOW"
2007-12-31,0.41321,1013,"DPS"
2008-12-31,0.3982,965,"DPS"
2009-12-31,0.36582,1045,"DPS"
2010-12-31,0.35687,1118.2,"DPS"
2011-12-31,0.346,1035,"DPS"
1999-12-31,0.1105,1636,"DTE"
2000-12-31,0.01887,1587.8689,"DTE"
2001-12-31,0,1490.9961,"DTE"
2002-12-31,0,1105,"DTE"
2003-12-31,0,1437.7722,"DTE"
2004-12-31,0.27138,845.979,"DTE"
2005-12-31,0.25964,946,"DTE"
2006-12-31,0.23868,828,"DTE"
2007-12-31,0.25082,1090,"DTE"
2008-12-31,0.34877,1135,"DTE"
2009-12-31,0.31586,1249,"DTE"
2010-12-31,0.32737,1464,"DTE"
2011-12-31,0.3587,1423,"DTE"
1999-12-31,0.34294,5715,"DD"
2000-12-31,0.26687,5814.7276,"DD"
2001-12-31,0.28052,3486.1187,"DD"
2002-12-31,0.13311,2277,"DD"
2003-12-31,0.14773,3169.3304,"DD"
2004-12-31,0.18797,2617.3,"DD"
2005-12-31,0.35399,2295,"DD"
2006-12-31,0.19826,2228,"DD"
2007-12-31,0.18763,2898,"DD"
2008-12-31,0,1460,"DD"
2009-12-31,0.14478,1583,"DD"
2010-12-31,0.17718,3039,"DD"
2011-12-31,0.1279,4021,"DD"
1999-12-31,0.36333,3746,"DUK"
2000-12-31,0.35974,4754.1492,"DUK"
2001-12-31,0.36578,5549.8447,"DUK"
2002-12-31,0.33565,2673,"DUK"
2003-12-31,0.36968,4492.2826,"DUK"
2004-12-31,0.31414,3226.4517,"DUK"
2005-12-31,0.31492,2891,"DUK"
2006-12-31,0,0,"DUK"
2007-12-31,0.31871,2498,"DUK"
2008-12-31,0.32507,2442,"DUK"
2009-12-31,0.34447,2626,"DUK"
2010-12-31,0.32571,2968,"DUK"
2011-12-31,0.3126,2991,"DUK"
1999-12-31,0.41271,330,"DNB"
2000-12-31,0.44859,354.96704,"DNB"
2001-12-31,0.40898,344.0966,"DNB"
2002-12-31,0.3831,286.8,"DNB"
2003-12-31,0.35662,373.2189,"DNB"
2004-12-31,0.41671,350.741,"DNB"
2005-12-31,0.37292,394.7,"DNB"
2006-12-31,0.37331,427.9,"DNB"
2007-12-31,0.33017,450.7,"DNB"
2008-12-31,0.30433,501.1,"DNB"
2009-12-31,0.28978,439.9,"DNB"
2010-12-31,0.35553,459.7,"DNB"
2011-12-31,0.2521,447,"DNB"
2000-12-31,0,-2.72748,"ETFC"
2001-12-31,0,-2.482,"ETFC"
2002-12-31,0,-2.7275,"ETFC"
2005-12-31,0.34809,649.8,"ETFC"
2006-12-31,0.32513,1136.8,"ETFC"
2007-12-31,0,-186.6,"ETFC"
2008-12-31,0,635.4,"ETFC"
2009-12-31,0,1072.9,"ETFC"
2010-12-31,0,1012.7,"ETFC"
2011-12-31,0.1545,990,"ETFC"
1999-12-31,0.192,663,"EMN"
2000-12-31,0.27835,989.0748,"EMN"
2001-12-31,0,754.9983,"EMN"
2002-12-31,0.0968,213,"EMN"
2003-12-31,0.21053,589.86,"EMN"
2004-12-31,0.23529,374.164,"EMN"
2005-12-31,0.29506,788,"EMN"
2006-12-31,0.32795,683,"EMN"
2007-12-31,0.32964,665,"EMN"
2008-12-31,0.32677,558,"EMN"
2009-12-31,0.3777,517,"EMN"
2010-12-31,0.34103,891,"EMN"
2011-12-31,0.318,1013,"EMN"
1999-12-31,0.32772,1170,"ETN"
2000-12-31,0.33275,1012.8671,"ETN"
2001-12-31,0.33046,927.9948,"ETN"
2002-12-31,0.30508,571,"ETN"
2003-12-31,0.24294,985.8603,"ETN"
2004-12-31,0.16709,887.0087,"ETN"
2005-12-31,0.16867,1059,"ETN"
2006-12-31,0.0116,1053,"ETN"
2007-12-31,0.02354,1177,"ETN"
2008-12-31,0,1255,"ETN"
2009-12-31,0,444,"ETN"
2010-12-31,0.09556,1171,"ETN"
2011-12-31,0.1229,1633,"ETN"
1999-12-31,0.46431,25,"EBAY"
2000-12-31,0.40392,78.34224,"EBAY"
2001-12-31,0.49102,266.101,"EBAY"
2002-12-31,0.36658,370.1,"EBAY"
2003-12-31,0.31253,878.3811,"EBAY"
2004-12-31,0.3048,1142.4908,"EBAY"
2005-12-31,0.3016,1454.7,"EBAY"
2006-12-31,0.2721,1422.9,"EBAY"
2007-12-31,0.23541,2004.1,"EBAY"
2008-12-31,0.18506,2707.2,"EBAY"
2009-12-31,0.53768,2140.5,"EBAY"
2010-12-31,0.14176,2656.9,"EBAY"
2011-12-31,0.4627,3157,"EBAY"
1999-12-31,0.41106,424.5,"ECL"
2000-12-31,0.40654,470.74797,"ECL"
2001-12-31,0.40521,481.9882,"ECL"
2002-12-31,0.39805,432.9,"ECL"
2003-12-31,0.38106,712.8611,"ECL"
2004-12-31,0.36475,538.5242,"ECL"
2005-12-31,0.35871,542.5,"ECL"
2006-12-31,0.35014,611.6,"ECL"
2007-12-31,0.34418,687,"ECL"
2008-12-31,0.31596,738.4,"ECL"
2009-12-31,0.31722,748.4,"ECL"
2010-12-31,0.28969,814.3,"ECL"
2011-12-31,0.2897,814,"ECL"
2000-06-22,0.27457,3621.8,"EIX"
2001-06-22,0,-16.4038,"EIX"
2002-06-22,0.75442,4563.0786,"EIX"
2003-06-22,0.37778,1668,"EIX"
2004-06-22,0.22397,2761.926,"EIX"
2005-06-22,0,1056.5562,"EIX"
2006-06-22,0.2867,2014,"EIX"
2007-06-22,0.33916,2086,"EIX"
2008-06-22,0.29945,2127,"EIX"
2009-06-22,0.30658,2563,"EIX"
2010-06-22,0.32987,2325,"EIX"
2011-06-22,0.32115,2166,"EIX"
2012-06-22,0.2574,2080,"EIX"
1999-12-31,0,0,"EW"
2000-12-31,1.80986,155.0112,"EW"
2001-12-31,0.40608,147.998,"EW"
2002-12-31,0.00536,111.8,"EW"
2003-12-31,0.25631,183.9749,"EW"
2004-12-31,0.2596,154.4464,"EW"
2005-12-31,0.24744,175.6,"EW"
2006-12-31,0.24794,173.2,"EW"
2007-12-31,0.25246,172.6,"EW"
2008-12-31,0.22606,203,"EW"
2009-12-31,0.24313,233.9,"EW"
2010-12-31,0.24751,284.3,"EW"
2011-12-31,0.2104,300,"EW"
2011-03-31,0,-111,"EA"
2012-03-31,0,105,"EA"
1999-12-31,0.25434,1911.9,"EMC"
2000-12-31,0.27,2801.14296,"EMC"
2001-12-31,0.32457,694.9529,"EMC"
2002-12-31,0,-404.1,"EMC"
2003-12-31,0.23352,987.9091,"EMC"
2004-12-31,0.26484,1044.3131,"EMC"
2005-12-31,0.26187,1582,"EMC"
2006-12-31,0.11702,1207.7,"EMC"
2007-12-31,0.18375,1739.2,"EMC"
2008-12-31,0.18353,1568.9,"EMC"
2009-12-31,0.18389,1414.3,"EMC"
2010-12-31,0.24475,2683.2,"EMC"
2011-12-31,0.1971,3442,"EMC"
2000-09-30,0.34701,3219.4,"EMR"
2001-09-30,0.34701,3219.3695,"EMR"
2002-09-30,0.3505,2987.7175,"EMR"
2003-09-30,0.32268,1902,"EMR"
2004-09-30,0.28359,2497.0862,"EMR"
2005-09-30,0.32127,2284.93,"EMR"
2006-09-30,0.30898,2588,"EMR"
2007-09-30,0.31259,3069,"EMR"
2008-09-30,0.31252,3518,"EMR"
2009-09-30,0.31662,4082,"EMR"
2010-09-30,0.28672,3167,"EMR"
2011-09-30,0.29455,3509,"EMR"
2012-09-30,0.3104,4229,"EMR"
1999-12-31,1.0675,101.7,"ESV"
2000-12-31,0.31789,229.90766,"ESV"
2001-12-31,0.29031,426.3963,"ESV"
2002-12-31,0.30803,166,"ESV"
2003-12-31,0.26525,315.9246,"ESV"
2004-12-31,0.25806,172.0856,"ESV"
2005-12-31,0.274,412.3,"ESV"
2006-12-31,0.24983,1017.2,"ESV"
2007-12-31,0.20874,1215.9,"ESV"
2008-12-31,0.17285,1406.6,"ESV"
2009-12-31,0.18597,950.5,"ESV"
2010-12-31,0.14895,626.3,"ESV"
2011-12-31,0.1778,794,"ESV"
1999-12-31,0.37477,2384.4,"ETR"
2000-12-31,0.40251,2272.6304,"ETR"
2001-12-31,0.38865,2265.2644,"ETR"
2002-12-31,0.25071,1399.6,"ETR"
2003-12-31,0.35923,2396.217,"ETR"
2004-12-31,0.28168,1653.6232,"ETR"
2005-12-31,0.37226,1766.5,"ETR"
2006-12-31,0.28109,1777,"ETR"
2007-12-31,0.30723,2056.4,"ETR"
2008-12-31,0.32709,2283.1,"ETR"
2009-12-31,0.33589,2284.6,"ETR"
2010-12-31,0.32701,2223.2,"ETR"
2011-12-31,0.1731,2013,"ETR"
1999-12-31,0,478.1,"EOG"
2000-12-31,0.37349,1066.91739,"EOG"
2001-12-31,0.30338,989.173,"EOG"
2002-12-31,0.2484,137.5,"EOG"
2003-12-31,0.34786,1139.1146,"EOG"
2004-12-31,0.32615,979.1478,"EOG"
2005-12-31,0.35687,2003.7,"EOG"
2006-12-31,0.37851,1669.4,"EOG"
2007-12-31,0.33796,1702.9,"EOG"
2008-12-31,0.49911,3362.1,"EOG"
2009-12-31,0.13473,309.5,"EOG"
2010-12-31,0.26404,980.5,"EOG"
2011-12-31,0.4719,2025,"EOG"
1999-12-31,0.36277,243.5,"EQT"
